de_grid_id,city_name,population,avg_age,expected_parcels
1kmN3340E4237,"Bremen, Stadt",26.0,45.15,318.90000000000003
1kmN3340E4238,"Bremen, Stadt",21.0,35.61,277.8
1kmN3340E4239,"Bremen, Stadt",5.0,26.42,189.51
1kmN3340E4240,"Bremen, Stadt",4.0,54.6,1626.534
1kmN3340E4241,"Bremen, Stadt",3.0,46.31,1428.6635
1kmN3341E4226,"Bremen, Stadt",113.0,23.07,2123.4
1kmN3341E4227,"Bremen, Stadt",1586.0,41.19,42057.58
1kmN3341E4228,"Bremen, Stadt",4317.0,45.58,112302.6
1kmN3341E4229,"Bremen, Stadt",2628.0,45.17,67649.1
1kmN3341E4230,"Bremen, Stadt",2811.0,40.86,68646.45000000001
1kmN3341E4231,"Bremen, Stadt",2582.0,46.89,66839.72
1kmN3341E4232,"Bremen, Stadt",2347.0,47.32,62172.85
1kmN3341E4233,"Bremen, Stadt",3456.0,46.15,89521.13
1kmN3341E4235,"Bremen, Stadt",5391.0,40.73,132352.56
1kmN3341E4236,"Bremen, Stadt",162.0,51.14,3920.2
1kmN3342E4224,"Bremen, Stadt",1293.0,43.19,33390.130000000005
1kmN3342E4225,"Bremen, Stadt",3545.0,37.05,82708.92
1kmN3342E4226,"Bremen, Stadt",610.0,43.19,14729.939999999999
1kmN3342E4227,"Bremen, Stadt",4032.0,47.51,103497.6
1kmN3342E4228,"Bremen, Stadt",3872.0,45.83,99518.31
1kmN3342E4229,"Bremen, Stadt",4248.0,41.63,105033.95999999999
1kmN3342E4230,"Bremen, Stadt",1508.0,48.83,36636.39
1kmN3342E4231,"Bremen, Stadt",85.0,73.41,2151.42
1kmN3342E4233,"Bremen, Stadt",977.0,47.86,25619.699999999997
1kmN3342E4234,"Bremen, Stadt",564.0,45.79,14319.259999999998
1kmN3342E4235,"Bremen, Stadt",1112.0,47.2,28389.93
1kmN3342E4236,"Bremen, Stadt",26.0,34.82,763.2099999999999
1kmN3343E4222,"Bremen, Stadt",146.0,50.73,3986.1800000000003
1kmN3343E4223,"Bremen, Stadt",2426.0,48.74,59431.42
1kmN3343E4224,"Bremen, Stadt",3138.0,40.64,77908.72
1kmN3343E4225,"Bremen, Stadt",4346.0,38.77,103809.87999999999
1kmN3343E4226,"Bremen, Stadt",42.0,51.62,951.9100000000001
1kmN3343E4227,"Bremen, Stadt",20.0,58.52,293.68
1kmN3343E4228,"Bremen, Stadt",952.0,41.74,22293.5
1kmN3343E4229,"Bremen, Stadt",1984.0,45.82,49172.26
